ic_date,ic_month,ic_year,ic_isoweek,ic_isodow,ic_isoyear,ic_call_grouping,ic_calls,ic_first_contacts,ic_second_contacts
2017-07-03,7,2017,27,1,2017,DTCSales_Email,4,1,0
2017-07-03,7,2017,27,1,2017,DTCSales_NA,8,1,0
2017-07-03,7,2017,27,1,2017,DTCSales_PaidSearch,27,19,5
2017-07-03,7,2017,27,1,2017,DTCSales_SalesSite,1,0,1
2017-07-03,7,2017,27,1,2017,DTCSales_Website,170,100,23
2017-07-04,7,2017,27,2,2017,,1,0,0
2017-07-04,7,2017,27,2,2017,DTCSales,8,1,1
2017-07-04,7,2017,27,2,2017,DTCSales_DirectMail,3,0,1
2017-07-04,7,2017,27,2,2017,DTCSales_Email,4,2,1
2017-07-04,7,2017,27,2,2017,DTCSales_NA,7,0,0
2017-07-04,7,2017,27,2,2017,DTCSales_PaidSearch,11,7,2
2017-07-04,7,2017,27,2,2017,DTCSales_Website,104,55,11
2017-07-05,7,2017,27,3,2017,,39,17,6
2017-07-05,7,2017,27,3,2017,DTCSales,24,5,5
2017-07-05,7,2017,27,3,2017,DTCSales_DirectMail,12,3,1
2017-07-05,7,2017,27,3,2017,DTCSales_Email,4,2,1
2017-07-05,7,2017,27,3,2017,DTCSales_NA,9,1,0
2017-07-05,7,2017,27,3,2017,DTCSales_PaidSearch,22,12,3
2017-07-05,7,2017,27,3,2017,DTCSales_Product,1,0,0
2017-07-05,7,2017,27,3,2017,DTCSales_SalesSite,1,0,1
2017-07-05,7,2017,27,3,2017,DTCSales_Social,1,0,0
2017-07-05,7,2017,27,3,2017,DTCSales_Website,197,115,24
2017-07-06,7,2017,27,4,2017,,41,14,6
2017-07-06,7,2017,27,4,2017,DTCSales,26,5,4
2017-07-06,7,2017,27,4,2017,DTCSales_DirectMail,8,3,2
2017-07-06,7,2017,27,4,2017,DTCSales_Email,6,3,1
2017-07-06,7,2017,27,4,2017,DTCSales_NA,3,0,0
2017-07-06,7,2017,27,4,2017,DTCSales_PaidSearch,20,13,4
2017-07-06,7,2017,27,4,2017,DTCSales_Website,143,78,25
2017-07-07,7,2017,27,5,2017,,49,18,11
2017-07-07,7,2017,27,5,2017,DTCSales,21,3,3
2017-07-07,7,2017,27,5,2017,DTCSales_DirectMail,5,3,0
2017-07-07,7,2017,27,5,2017,DTCSales_Email,6,3,1
2017-07-07,7,2017,27,5,2017,DTCSales_NA,10,0,0
2017-07-07,7,2017,27,5,2017,DTCSales_PaidSearch,23,14,3
2017-07-07,7,2017,27,5,2017,DTCSales_Product,1,1,0
2017-07-07,7,2017,27,5,2017,DTCSales_SalesSite,1,0,0
2017-07-07,7,2017,27,5,2017,DTCSales_Website,152,86,27
2017-07-08,7,2017,27,6,2017,DTCSales,8,1,0
2017-07-08,7,2017,27,6,2017,DTCSales_DirectMail,3,1,0
2017-07-08,7,2017,27,6,2017,DTCSales_Email,2,1,0
2017-07-08,7,2017,27,6,2017,DTCSales_NA,10,1,0
2017-07-08,7,2017,27,6,2017,DTCSales_PaidSearch,16,13,0
2017-07-08,7,2017,27,6,2017,DTCSales_SalesSite,1,0,1
2017-07-08,7,2017,27,6,2017,DTCSales_Social,1,0,0
2017-07-08,7,2017,27,6,2017,DTCSales_Website,98,57,11
2017-07-09,7,2017,27,7,2017,,2,0,1
2017-07-09,7,2017,27,7,2017,DTCSales,2,0,1
2017-07-09,7,2017,27,7,2017,DTCSales_DirectMail,1,0,0
2017-07-09,7,2017,27,7,2017,DTCSales_Email,2,1,0
2017-07-09,7,2017,27,7,2017,DTCSales_NA,12,3,0
2017-07-09,7,2017,27,7,2017,DTCSales_PaidSearch,15,12,1
2017-07-09,7,2017,27,7,2017,DTCSales_Website,137,71,18
2017-07-10,7,2017,28,1,2017,,57,21,16
2017-07-10,7,2017,28,1,2017,DTCSales,38,1,5
2017-07-10,7,2017,28,1,2017,DTCSales_DirectMail,6,3,1
2017-07-10,7,2017,28,1,2017,DTCSales_Email,6,3,0
2017-07-10,7,2017,28,1,2017,DTCSales_NA,4,0,0
2017-07-10,7,2017,28,1,2017,DTCSales_PaidSearch,16,8,4
2017-07-10,7,2017,28,1,2017,DTCSales_Pillows,1,1,0
2017-07-10,7,2017,28,1,2017,DTCSales_SalesSite,3,3,0
2017-07-10,7,2017,28,1,2017,DTCSales_Website,209,121,33
2017-07-11,7,2017,28,2,2017,,42,18,8
2017-07-11,7,2017,28,2,2017,DTCSales,23,2,4
2017-07-11,7,2017,28,2,2017,DTCSales_DirectMail,4,1,1
2017-07-11,7,2017,28,2,2017,DTCSales_Email,6,3,0
2017-07-11,7,2017,28,2,2017,DTCSales_NA,18,1,1
2017-07-11,7,2017,28,2,2017,DTCSales_PaidSearch,24,16,1
2017-07-11,7,2017,28,2,2017,DTCSales_Product,2,0,1
2017-07-11,7,2017,28,2,2017,DTCSales_Website,178,102,23
2017-07-12,7,2017,28,3,2017,,31,10,6
2017-07-12,7,2017,28,3,2017,DTCSales,23,3,3
2017-07-12,7,2017,28,3,2017,DTCSales_DirectMail,4,2,0
2017-07-12,7,2017,28,3,2017,DTCSales_Email,5,1,1
2017-07-12,7,2017,28,3,2017,DTCSales_NA,11,1,0
2017-07-12,7,2017,28,3,2017,DTCSales_PaidSearch,11,9,2
2017-07-12,7,2017,28,3,2017,DTCSales_SalesSite,1,0,0
2017-07-12,7,2017,28,3,2017,DTCSales_TV,2,1,0
2017-07-12,7,2017,28,3,2017,DTCSales_Website,149,92,18
2017-07-13,7,2017,28,4,2017,,47,16,9
2017-07-13,7,2017,28,4,2017,DTCSales,23,1,4
2017-07-13,7,2017,28,4,2017,DTCSales_DirectMail,8,3,2
2017-07-13,7,2017,28,4,2017,DTCSales_Email,6,3,2
2017-07-13,7,2017,28,4,2017,DTCSales_NA,4,0,0
2017-07-13,7,2017,28,4,2017,DTCSales_PaidSearch,17,8,3
2017-07-13,7,2017,28,4,2017,DTCSales_Product,1,0,1
2017-07-13,7,2017,28,4,2017,DTCSales_SalesSite,1,0,1
2017-07-13,7,2017,28,4,2017,DTCSales_Social,1,1,0
2017-07-13,7,2017,28,4,2017,DTCSales_Website,110,66,17
2017-07-14,7,2017,28,5,2017,,31,13,6
2017-07-14,7,2017,28,5,2017,DTCSales,18,3,3
2017-07-14,7,2017,28,5,2017,DTCSales_DirectMail,3,1,1
2017-07-14,7,2017,28,5,2017,DTCSales_Email,1,1,0
2017-07-14,7,2017,28,5,2017,DTCSales_NA,3,1,0
2017-07-14,7,2017,28,5,2017,DTCSales_PaidSearch,12,9,1
2017-07-14,7,2017,28,5,2017,DTCSales_Website,150,75,23
2017-07-15,7,2017,28,6,2017,,1,1,0
2017-07-15,7,2017,28,6,2017,DTCSales,12,1,3
2017-07-15,7,2017,28,6,2017,DTCSales_DirectMail,2,2,0
2017-07-15,7,2017,28,6,2017,DTCSales_Email,1,0,1
2017-07-15,7,2017,28,6,2017,DTCSales_NA,17,4,0
2017-07-15,7,2017,28,6,2017,DTCSales_PaidSearch,16,10,3
2017-07-15,7,2017,28,6,2017,DTCSales_SalesSite,4,2,1
2017-07-15,7,2017,28,6,2017,DTCSales_Website,119,83,10
2017-07-16,7,2017,28,7,2017,,2,0,1
2017-07-16,7,2017,28,7,2017,DTCSales,1,0,0
2017-07-16,7,2017,28,7,2017,DTCSales_DirectMail,5,0,3
2017-07-16,7,2017,28,7,2017,DTCSales_Email,1,0,0
2017-07-16,7,2017,28,7,2017,DTCSales_NA,10,2,0
2017-07-16,7,2017,28,7,2017,DTCSales_PaidSearch,10,7,1
2017-07-16,7,2017,28,7,2017,DTCSales_SalesSite,2,0,0
2017-07-16,7,2017,28,7,2017,DTCSales_Website,122,85,9
2017-07-17,7,2017,29,1,2017,,54,23,11
2017-07-17,7,2017,29,1,2017,DTCSales,21,2,4
2017-07-17,7,2017,29,1,2017,DTCSales_DirectMail,4,1,1
2017-07-17,7,2017,29,1,2017,DTCSales_Email,5,2,2
2017-07-17,7,2017,29,1,2017,DTCSales_NA,5,2,0
2017-07-17,7,2017,29,1,2017,DTCSales_PaidSearch,23,14,5
2017-07-17,7,2017,29,1,2017,DTCSales_Product,1,1,0
2017-07-17,7,2017,29,1,2017,DTCSales_Website,136,69,30
2017-07-18,7,2017,29,2,2017,,44,23,8
2017-07-18,7,2017,29,2,2017,DTCSales,21,3,5
2017-07-18,7,2017,29,2,2017,DTCSales_DirectMail,5,2,1
2017-07-18,7,2017,29,2,2017,DTCSales_Email,6,1,3
2017-07-18,7,2017,29,2,2017,DTCSales_NA,9,0,0
2017-07-18,7,2017,29,2,2017,DTCSales_PaidSearch,18,11,4
2017-07-18,7,2017,29,2,2017,DTCSales_Product,2,2,0
2017-07-18,7,2017,29,2,2017,DTCSales_Website,122,72,16
2017-07-19,7,2017,29,3,2017,,56,19,10
2017-07-19,7,2017,29,3,2017,DTCSales,14,0,4
2017-07-19,7,2017,29,3,2017,DTCSales_DirectMail,8,4,0
2017-07-19,7,2017,29,3,2017,DTCSales_Email,1,1,0
2017-07-19,7,2017,29,3,2017,DTCSales_NA,7,1,0
2017-07-19,7,2017,29,3,2017,DTCSales_PaidSearch,12,8,4
2017-07-19,7,2017,29,3,2017,DTCSales_Product,1,1,0
2017-07-19,7,2017,29,3,2017,DTCSales_Website,144,75,27
2017-07-20,7,2017,29,4,2017,,57,16,7
2017-07-20,7,2017,29,4,2017,DTCSales,23,3,2
2017-07-20,7,2017,29,4,2017,DTCSales_DirectMail,1,1,0
2017-07-20,7,2017,29,4,2017,DTCSales_Email,2,1,1
2017-07-20,7,2017,29,4,2017,DTCSales_NA,2,0,0
2017-07-20,7,2017,29,4,2017,DTCSales_PaidSearch,10,5,2
2017-07-20,7,2017,29,4,2017,DTCSales_Social,1,0,0
2017-07-20,7,2017,29,4,2017,DTCSales_Website,137,84,16
2017-07-21,7,2017,29,5,2017,,55,18,6
2017-07-21,7,2017,29,5,2017,DTCSales,12,2,1
2017-07-21,7,2017,29,5,2017,DTCSales_DirectMail,8,1,3
2017-07-21,7,2017,29,5,2017,DTCSales_Email,2,0,1
2017-07-21,7,2017,29,5,2017,DTCSales_PaidSearch,16,12,2
2017-07-21,7,2017,29,5,2017,DTCSales_Pillows,7,3,0
2017-07-21,7,2017,29,5,2017,DTCSales_Website,121,83,13
2017-07-22,7,2017,29,6,2017,,1,0,1
2017-07-22,7,2017,29,6,2017,DTCSales,11,1,3
2017-07-22,7,2017,29,6,2017,DTCSales_DirectMail,3,1,2
2017-07-22,7,2017,29,6,2017,DTCSales_Email,1,0,0
2017-07-22,7,2017,29,6,2017,DTCSales_NA,7,1,2
2017-07-22,7,2017,29,6,2017,DTCSales_PaidSearch,8,7,0
2017-07-22,7,2017,29,6,2017,DTCSales_Pillows,5,3,0
2017-07-22,7,2017,29,6,2017,DTCSales_Website,98,67,8
2017-07-23,7,2017,29,7,2017,,2,0,2
2017-07-23,7,2017,29,7,2017,DTCSales_DirectMail,2,0,0
2017-07-23,7,2017,29,7,2017,DTCSales_Email,3,0,1
2017-07-23,7,2017,29,7,2017,DTCSales_NA,4,2,0
2017-07-23,7,2017,29,7,2017,DTCSales_PaidSearch,3,2,0
2017-07-23,7,2017,29,7,2017,DTCSales_Pillows,5,3,0
2017-07-23,7,2017,29,7,2017,DTCSales_Product,3,2,0
2017-07-23,7,2017,29,7,2017,DTCSales_Website,82,47,9
2017-07-24,7,2017,30,1,2017,,77,36,13
2017-07-24,7,2017,30,1,2017,DTCSales,18,1,4
2017-07-24,7,2017,30,1,2017,DTCSales_DirectMail,5,1,3
2017-07-24,7,2017,30,1,2017,DTCSales_Email,4,2,1
2017-07-24,7,2017,30,1,2017,DTCSales_NA,7,2,0
2017-07-24,7,2017,30,1,2017,DTCSales_PaidSearch,11,7,2
2017-07-24,7,2017,30,1,2017,DTCSales_Pillows,20,12,0
2017-07-24,7,2017,30,1,2017,DTCSales_Product,3,1,1
2017-07-24,7,2017,30,1,2017,DTCSales_SalesSite,1,0,1
2017-07-24,7,2017,30,1,2017,DTCSales_Social,2,0,0
2017-07-24,7,2017,30,1,2017,DTCSales_Website,141,76,25
2017-07-25,7,2017,30,2,2017,,41,11,10
2017-07-25,7,2017,30,2,2017,DTCSales,20,0,7
2017-07-25,7,2017,30,2,2017,DTCSales_DirectMail,8,2,2
2017-07-25,7,2017,30,2,2017,DTCSales_Email,2,0,0
2017-07-25,7,2017,30,2,2017,DTCSales_NA,11,0,0
2017-07-25,7,2017,30,2,2017,DTCSales_PaidSearch,19,10,3
2017-07-25,7,2017,30,2,2017,DTCSales_Pillows,14,10,1
2017-07-25,7,2017,30,2,2017,DTCSales_Website,144,83,23
2017-07-26,7,2017,30,3,2017,,49,11,7
2017-07-26,7,2017,30,3,2017,DTCSales,22,4,2
2017-07-26,7,2017,30,3,2017,DTCSales_DirectMail,1,0,0
2017-07-26,7,2017,30,3,2017,DTCSales_Email,3,0,2
2017-07-26,7,2017,30,3,2017,DTCSales_NA,9,1,0
2017-07-26,7,2017,30,3,2017,DTCSales_PaidSearch,9,7,0
2017-07-26,7,2017,30,3,2017,DTCSales_Pillows,17,13,1
2017-07-26,7,2017,30,3,2017,DTCSales_Social,2,0,0
2017-07-26,7,2017,30,3,2017,DTCSales_Website,144,75,22
2017-07-27,7,2017,30,4,2017,,37,18,3
2017-07-27,7,2017,30,4,2017,DTCSales,11,2,2
2017-07-27,7,2017,30,4,2017,DTCSales_NA,7,0,0
2017-07-27,7,2017,30,4,2017,DTCSales_PaidSearch,8,6,1
2017-07-27,7,2017,30,4,2017,DTCSales_Pillows,7,5,1
2017-07-27,7,2017,30,4,2017,DTCSales_Product,1,0,1
2017-07-27,7,2017,30,4,2017,DTCSales_Website,115,72,9
2017-07-28,7,2017,30,5,2017,,49,16,8
2017-07-28,7,2017,30,5,2017,DTCSales,18,3,3
2017-07-28,7,2017,30,5,2017,DTCSales_DirectMail,4,1,1
2017-07-28,7,2017,30,5,2017,DTCSales_Email,6,5,0
2017-07-28,7,2017,30,5,2017,DTCSales_NA,8,1,0
2017-07-28,7,2017,30,5,2017,DTCSales_PaidSearch,13,10,1
2017-07-28,7,2017,30,5,2017,DTCSales_Pillows,12,9,1
2017-07-28,7,2017,30,5,2017,DTCSales_Radio,1,0,0
2017-07-28,7,2017,30,5,2017,DTCSales_Website,121,69,14
2017-07-29,7,2017,30,6,2017,,1,0,1
2017-07-29,7,2017,30,6,2017,DTCSales,6,0,3
2017-07-29,7,2017,30,6,2017,DTCSales_DirectMail,1,0,1
2017-07-29,7,2017,30,6,2017,DTCSales_Email,4,1,1
2017-07-29,7,2017,30,6,2017,DTCSales_NA,8,0,0
2017-07-29,7,2017,30,6,2017,DTCSales_PaidSearch,14,8,2
2017-07-29,7,2017,30,6,2017,DTCSales_Pillows,11,7,1
2017-07-29,7,2017,30,6,2017,DTCSales_Website,103,60,17
2017-07-30,7,2017,30,7,2017,DTCSales,1,0,1
2017-07-30,7,2017,30,7,2017,DTCSales_DirectMail,5,1,1
2017-07-30,7,2017,30,7,2017,DTCSales_Email,1,0,1
2017-07-30,7,2017,30,7,2017,DTCSales_NA,18,2,0
2017-07-30,7,2017,30,7,2017,DTCSales_PaidSearch,11,7,2
2017-07-30,7,2017,30,7,2017,DTCSales_Pillows,10,7,0
2017-07-30,7,2017,30,7,2017,DTCSales_Product,1,0,0
2017-07-30,7,2017,30,7,2017,DTCSales_Website,92,51,10
2017-07-31,7,2017,31,1,2017,,67,23,11
2017-07-31,7,2017,31,1,2017,DTCSales,24,3,1
2017-07-31,7,2017,31,1,2017,DTCSales_DirectMail,7,3,4
2017-07-31,7,2017,31,1,2017,DTCSales_Email,6,1,2
2017-07-31,7,2017,31,1,2017,DTCSales_NA,5,1,0
2017-07-31,7,2017,31,1,2017,DTCSales_PaidSearch,10,9,0
2017-07-31,7,2017,31,1,2017,DTCSales_Pillows,15,11,1
2017-07-31,7,2017,31,1,2017,DTCSales_SalesSite,1,0,0
2017-07-31,7,2017,31,1,2017,DTCSales_Website,163,97,20
2017-08-01,8,2017,31,2,2017,,38,18,5
2017-08-01,8,2017,31,2,2017,DTCSales,15,2,2
2017-08-01,8,2017,31,2,2017,DTCSales_DirectMail,2,2,0
2017-08-01,8,2017,31,2,2017,DTCSales_Email,3,0,1
2017-08-01,8,2017,31,2,2017,DTCSales_NA,11,1,0
2017-08-01,8,2017,31,2,2017,DTCSales_PaidSearch,18,11,1
2017-08-01,8,2017,31,2,2017,DTCSales_Pillows,15,11,1
2017-08-01,8,2017,31,2,2017,DTCSales_Product,1,1,0
2017-08-01,8,2017,31,2,2017,DTCSales_SalesSite,2,0,0
2017-08-01,8,2017,31,2,2017,DTCSales_Social,1,0,0
2017-08-01,8,2017,31,2,2017,DTCSales_Website,102,66,9
2017-08-02,8,2017,31,3,2017,,40,16,7
2017-08-02,8,2017,31,3,2017,DTCSales,17,3,3
2017-08-02,8,2017,31,3,2017,DTCSales_DirectMail,3,0,2
2017-08-02,8,2017,31,3,2017,DTCSales_Email,2,2,0
2017-08-02,8,2017,31,3,2017,DTCSales_NA,8,0,2
2017-08-02,8,2017,31,3,2017,DTCSales_PaidSearch,9,7,0
2017-08-02,8,2017,31,3,2017,DTCSales_Pillows,21,19,1
2017-08-02,8,2017,31,3,2017,DTCSales_Product,3,2,0
2017-08-02,8,2017,31,3,2017,DTCSales_Website,118,66,17
2017-08-03,8,2017,31,4,2017,,39,13,5
2017-08-03,8,2017,31,4,2017,DTCSales,23,3,5
2017-08-03,8,2017,31,4,2017,DTCSales_DirectMail,4,2,2
2017-08-03,8,2017,31,4,2017,DTCSales_Email,2,1,0
2017-08-03,8,2017,31,4,2017,DTCSales_NA,5,0,1
2017-08-03,8,2017,31,4,2017,DTCSales_PaidSearch,9,6,2
2017-08-03,8,2017,31,4,2017,DTCSales_Pillows,26,17,2
2017-08-03,8,2017,31,4,2017,DTCSales_Website,134,81,12
2017-08-04,8,2017,31,5,2017,,26,11,7
2017-08-04,8,2017,31,5,2017,DTCSales,12,2,1
2017-08-04,8,2017,31,5,2017,DTCSales_DirectMail,2,0,1
2017-08-04,8,2017,31,5,2017,DTCSales_Email,3,1,0
2017-08-04,8,2017,31,5,2017,DTCSales_NA,4,0,0
2017-08-04,8,2017,31,5,2017,DTCSales_PaidSearch,11,7,1
2017-08-04,8,2017,31,5,2017,DTCSales_Pillows,27,19,1
2017-08-04,8,2017,31,5,2017,DTCSales_Social,1,0,0
2017-08-04,8,2017,31,5,2017,DTCSales_Website,104,60,11
2017-08-05,8,2017,31,6,2017,,1,0,1
2017-08-05,8,2017,31,6,2017,DTCSales,15,1,2
2017-08-05,8,2017,31,6,2017,DTCSales_DirectMail,2,1,0
2017-08-05,8,2017,31,6,2017,DTCSales_Email,5,0,1
2017-08-05,8,2017,31,6,2017,DTCSales_NA,7,1,1
2017-08-05,8,2017,31,6,2017,DTCSales_PaidSearch,14,9,2
2017-08-05,8,2017,31,6,2017,DTCSales_Pillows,41,27,2
2017-08-05,8,2017,31,6,2017,DTCSales_Website,119,80,6
2017-08-06,8,2017,31,7,2017,,5,0,2
2017-08-06,8,2017,31,7,2017,DTCSales,1,0,1
2017-08-06,8,2017,31,7,2017,DTCSales_DirectMail,2,1,1
2017-08-06,8,2017,31,7,2017,DTCSales_Email,7,2,1
2017-08-06,8,2017,31,7,2017,DTCSales_NA,8,1,0
2017-08-06,8,2017,31,7,2017,DTCSales_PaidSearch,8,4,2
2017-08-06,8,2017,31,7,2017,DTCSales_Pillows,36,25,2
2017-08-06,8,2017,31,7,2017,DTCSales_Website,138,79,14
2017-08-07,8,2017,32,1,2017,,64,27,11
2017-08-07,8,2017,32,1,2017,DTCSales,24,4,4
2017-08-07,8,2017,32,1,2017,DTCSales_DirectMail,2,0,1
2017-08-07,8,2017,32,1,2017,DTCSales_Email,4,1,1
2017-08-07,8,2017,32,1,2017,DTCSales_NA,7,2,0
2017-08-07,8,2017,32,1,2017,DTCSales_PaidSearch,12,5,4
2017-08-07,8,2017,32,1,2017,DTCSales_Pillows,25,12,1
2017-08-07,8,2017,32,1,2017,DTCSales_Product,1,1,0
2017-08-07,8,2017,32,1,2017,DTCSales_Website,168,88,22
2017-08-08,8,2017,32,2,2017,,43,16,9
2017-08-08,8,2017,32,2,2017,DTCSales,20,1,4
2017-08-08,8,2017,32,2,2017,DTCSales_DirectMail,5,0,2
2017-08-08,8,2017,32,2,2017,DTCSales_Email,2,1,0
2017-08-08,8,2017,32,2,2017,DTCSales_NA,6,0,0
2017-08-08,8,2017,32,2,2017,DTCSales_PaidSearch,11,7,2
2017-08-08,8,2017,32,2,2017,DTCSales_Pillows,18,11,2
2017-08-08,8,2017,32,2,2017,DTCSales_Product,1,1,0
2017-08-08,8,2017,32,2,2017,DTCSales_SalesSite,2,0,1
2017-08-08,8,2017,32,2,2017,DTCSales_Website,120,66,21
2017-08-09,8,2017,32,3,2017,,37,19,2
2017-08-09,8,2017,32,3,2017,DTCSales,20,2,1
2017-08-09,8,2017,32,3,2017,DTCSales_DirectMail,2,1,0
2017-08-09,8,2017,32,3,2017,DTCSales_Email,7,4,0
2017-08-09,8,2017,32,3,2017,DTCSales_NA,6,0,0
2017-08-09,8,2017,32,3,2017,DTCSales_PaidSearch,11,6,3
2017-08-09,8,2017,32,3,2017,DTCSales_Pillows,21,12,4
2017-08-09,8,2017,32,3,2017,DTCSales_Website,110,59,16
2017-08-10,8,2017,32,4,2017,,38,16,7
2017-08-10,8,2017,32,4,2017,DTCSales,16,3,5
2017-08-10,8,2017,32,4,2017,DTCSales_DirectMail,5,2,0
2017-08-10,8,2017,32,4,2017,DTCSales_Email,3,1,0
2017-08-10,8,2017,32,4,2017,DTCSales_NA,6,1,0
2017-08-10,8,2017,32,4,2017,DTCSales_PaidSearch,13,9,1
2017-08-10,8,2017,32,4,2017,DTCSales_Pillows,21,13,2
2017-08-10,8,2017,32,4,2017,DTCSales_Website,117,65,16
2017-08-11,8,2017,32,5,2017,,35,16,8
2017-08-11,8,2017,32,5,2017,DTCSales,16,1,4
2017-08-11,8,2017,32,5,2017,DTCSales_DirectMail,3,1,1
2017-08-11,8,2017,32,5,2017,DTCSales_Email,3,3,0
2017-08-11,8,2017,32,5,2017,DTCSales_NA,3,0,0
2017-08-11,8,2017,32,5,2017,DTCSales_PaidSearch,13,10,1
2017-08-11,8,2017,32,5,2017,DTCSales_Pillows,23,9,3
2017-08-11,8,2017,32,5,2017,DTCSales_Product,2,2,0
2017-08-11,8,2017,32,5,2017,DTCSales_SalesSite,1,0,1
2017-08-11,8,2017,32,5,2017,DTCSales_Website,98,53,14
2017-08-12,8,2017,32,6,2017,,1,0,0
2017-08-12,8,2017,32,6,2017,DTCSales,8,1,3
2017-08-12,8,2017,32,6,2017,DTCSales_DirectMail,4,2,1
2017-08-12,8,2017,32,6,2017,DTCSales_Email,3,1,1
2017-08-12,8,2017,32,6,2017,DTCSales_NA,4,0,0
2017-08-12,8,2017,32,6,2017,DTCSales_PaidSearch,4,4,0
2017-08-12,8,2017,32,6,2017,DTCSales_Pillows,13,7,0
2017-08-12,8,2017,32,6,2017,DTCSales_Website,83,52,9
2017-08-13,8,2017,32,7,2017,DTCSales,1,0,0
2017-08-13,8,2017,32,7,2017,DTCSales_DirectMail,4,0,1
2017-08-13,8,2017,32,7,2017,DTCSales_Email,1,0,0
2017-08-13,8,2017,32,7,2017,DTCSales_NA,3,0,0
2017-08-13,8,2017,32,7,2017,DTCSales_PaidSearch,4,3,0
2017-08-13,8,2017,32,7,2017,DTCSales_Pillows,11,7,2
2017-08-13,8,2017,32,7,2017,DTCSales_Product,1,0,1
2017-08-13,8,2017,32,7,2017,DTCSales_Website,75,43,9
2017-08-14,8,2017,33,1,2017,,46,18,10
2017-08-14,8,2017,33,1,2017,DTCSales,20,2,5
2017-08-14,8,2017,33,1,2017,DTCSales_DirectMail,3,0,2
2017-08-14,8,2017,33,1,2017,DTCSales_Email,5,2,0
2017-08-14,8,2017,33,1,2017,DTCSales_NA,14,1,0
2017-08-14,8,2017,33,1,2017,DTCSales_PaidSearch,21,12,2
2017-08-14,8,2017,33,1,2017,DTCSales_Pillows,18,12,3
2017-08-14,8,2017,33,1,2017,DTCSales_Website,173,96,26
2017-08-15,8,2017,33,2,2017,,49,17,4
2017-08-15,8,2017,33,2,2017,DTCSales,15,3,3
2017-08-15,8,2017,33,2,2017,DTCSales_DirectMail,6,4,0
2017-08-15,8,2017,33,2,2017,DTCSales_Email,12,4,1
2017-08-15,8,2017,33,2,2017,DTCSales_NA,9,1,0
2017-08-15,8,2017,33,2,2017,DTCSales_PaidSearch,9,4,3
2017-08-15,8,2017,33,2,2017,DTCSales_Pillows,14,9,2
2017-08-15,8,2017,33,2,2017,DTCSales_Website,153,92,13
2017-08-16,8,2017,33,3,2017,,51,14,9
2017-08-16,8,2017,33,3,2017,DTCSales,14,2,2
2017-08-16,8,2017,33,3,2017,DTCSales_DirectMail,6,0,0
2017-08-16,8,2017,33,3,2017,DTCSales_Email,3,1,1
2017-08-16,8,2017,33,3,2017,DTCSales_NA,5,1,0
2017-08-16,8,2017,33,3,2017,DTCSales_PaidSearch,7,5,1
2017-08-16,8,2017,33,3,2017,DTCSales_Pillows,8,4,2
2017-08-16,8,2017,33,3,2017,DTCSales_Website,136,76,19
2017-08-17,8,2017,33,4,2017,,55,23,5
2017-08-17,8,2017,33,4,2017,DTCSales,22,5,6
2017-08-17,8,2017,33,4,2017,DTCSales_DirectMail,3,0,2
2017-08-17,8,2017,33,4,2017,DTCSales_Email,4,2,0
2017-08-17,8,2017,33,4,2017,DTCSales_NA,8,0,0
2017-08-17,8,2017,33,4,2017,DTCSales_PaidSearch,15,9,1
2017-08-17,8,2017,33,4,2017,DTCSales_Pillows,4,2,0
2017-08-17,8,2017,33,4,2017,DTCSales_Product,1,0,0
2017-08-17,8,2017,33,4,2017,DTCSales_Website,105,58,12
2017-08-18,8,2017,33,5,2017,,37,17,3
2017-08-18,8,2017,33,5,2017,DTCSales,12,0,4
2017-08-18,8,2017,33,5,2017,DTCSales_DirectMail,6,3,1
2017-08-18,8,2017,33,5,2017,DTCSales_Email,2,1,1
2017-08-18,8,2017,33,5,2017,DTCSales_NA,4,0,1
2017-08-18,8,2017,33,5,2017,DTCSales_PaidSearch,16,11,1
2017-08-18,8,2017,33,5,2017,DTCSales_Pillows,8,6,1
2017-08-18,8,2017,33,5,2017,DTCSales_Social,1,1,0
2017-08-18,8,2017,33,5,2017,DTCSales_Website,119,63,17
2017-08-19,8,2017,33,6,2017,,2,0,1
2017-08-19,8,2017,33,6,2017,DTCSales,3,0,1
2017-08-19,8,2017,33,6,2017,DTCSales_DirectMail,1,0,0
2017-08-19,8,2017,33,6,2017,DTCSales_Email,1,1,0
2017-08-19,8,2017,33,6,2017,DTCSales_NA,6,2,0
2017-08-19,8,2017,33,6,2017,DTCSales_PaidSearch,8,7,0
2017-08-19,8,2017,33,6,2017,DTCSales_Pillows,5,4,0
2017-08-19,8,2017,33,6,2017,DTCSales_Website,102,66,13
2017-08-20,8,2017,33,7,2017,DTCSales,3,0,2
2017-08-20,8,2017,33,7,2017,DTCSales_DirectMail,1,0,0
2017-08-20,8,2017,33,7,2017,DTCSales_Email,2,1,0
2017-08-20,8,2017,33,7,2017,DTCSales_NA,4,1,0
2017-08-20,8,2017,33,7,2017,DTCSales_PaidSearch,5,4,0
2017-08-20,8,2017,33,7,2017,DTCSales_Pillows,5,2,0
2017-08-20,8,2017,33,7,2017,DTCSales_Website,79,48,14
2017-08-21,8,2017,34,1,2017,,67,24,11
2017-08-21,8,2017,34,1,2017,DTCSales,24,2,8
2017-08-21,8,2017,34,1,2017,DTCSales_DirectMail,8,2,2
2017-08-21,8,2017,34,1,2017,DTCSales_Email,1,1,0
