goog_date,goog_month,goog_year,goog_isoweek,goog_isodow,goog_isoyear,goog_channel_group,goog_product_group,goog_sub_channel,goog_advertiser,goog_cost,goog_impressions,goog_clicks,goog_video_views,goog_video_completes
2017-10-11,10,2017,41,2,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,826.0100000000001,505787,1557,0,0.0
2017-10-11,10,2017,41,2,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,190.23999999999998,60835,196,0,0.0
2017-10-11,10,2017,41,2,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,789.04,1481,40,0,0.0
2017-10-11,10,2017,41,2,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1366.44,5770,132,0,0.0
2017-10-11,10,2017,41,2,2017,Non-Branded Search,Other,SN,Tempur-Pedic,399.89,57016,182,0,0.0
2017-10-11,10,2017,41,2,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,355.1000000000001,2934,70,0,0.0
2017-10-11,10,2017,41,2,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,3983.2500000000005,22707,513,0,0.0
2017-10-11,10,2017,41,2,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,1305.58,15921,313,0,0.0
2017-10-11,10,2017,41,2,2017,Remarketing,Mattress,DN,Tempur-Pedic,798.3699999999998,355504,684,0,0.0
2017-10-11,10,2017,41,2,2017,Remarketing,Pillow,DN,Tempur-Pedic,184.61,268100,442,0,0.0
2017-10-11,10,2017,41,2,2017,Shopping,Mattress,SN,Tempur-Pedic,3210.57,52945,367,0,0.0
2017-10-11,10,2017,41,2,2017,Shopping,Pillow,SN,Tempur-Pedic,990.8199999999999,31634,348,0,0.0
2017-10-11,10,2017,41,2,2017,YouTube,Mattress,YT,Tempur-Pedic,42.629999999999995,3641,4,1426,1433.0
2017-10-12,10,2017,41,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,10391.509999999997,31477,2599,0,0.0
2017-10-12,10,2017,41,3,2017,Branded Search,Other,SN,Tempur-Pedic,284.37,3538,62,0,0.0
2017-10-12,10,2017,41,3,2017,Branded Search,Pillow,SN,Tempur-Pedic,308.46,3207,193,0,0.0
2017-10-12,10,2017,41,3,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,348.1,372331,712,0,0.0
2017-10-12,10,2017,41,3,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,194.57,61666,200,0,0.0
2017-10-12,10,2017,41,3,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,758.9099999999999,5552,84,0,0.0
2017-10-12,10,2017,41,3,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1464.0799999999995,6321,140,0,0.0
2017-10-12,10,2017,41,3,2017,Non-Branded Search,Other,SN,Tempur-Pedic,360.15999999999997,64622,179,0,0.0
2017-10-12,10,2017,41,3,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,304.8400000000001,2782,55,0,0.0
2017-10-12,10,2017,41,3,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,4072.6800000000007,27293,566,0,0.0
2017-10-12,10,2017,41,3,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,1382.64,15912,350,0,0.0
2017-10-12,10,2017,41,3,2017,Remarketing,Mattress,DN,Tempur-Pedic,530.9499999999999,294190,441,0,0.0
2017-10-12,10,2017,41,3,2017,Remarketing,Pillow,DN,Tempur-Pedic,195.69000000000003,199369,335,0,0.0
2017-10-12,10,2017,41,3,2017,Shopping,Mattress,SN,Tempur-Pedic,3195.2800000000007,67994,410,0,0.0
2017-10-12,10,2017,41,3,2017,Shopping,Pillow,SN,Tempur-Pedic,1008.47,23550,295,0,0.0
2017-10-12,10,2017,41,3,2017,YouTube,Mattress,YT,Tempur-Pedic,43.76000000000001,3724,4,1505,1508.0
2017-10-13,10,2017,41,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,12396.38,32826,2888,0,0.0
2017-10-13,10,2017,41,4,2017,Branded Search,Other,SN,Tempur-Pedic,215.56999999999996,3185,61,0,0.0
2017-10-13,10,2017,41,4,2017,Branded Search,Pillow,SN,Tempur-Pedic,228.97,2814,141,0,0.0
2017-10-13,10,2017,41,4,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,206.52999999999997,199772,425,0,0.0
2017-10-13,10,2017,41,4,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,191.67000000000002,54448,197,0,0.0
2017-10-13,10,2017,41,4,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,761.4399999999998,5868,80,0,0.0
2017-10-13,10,2017,41,4,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1407.9600000000003,6169,148,0,0.0
2017-10-13,10,2017,41,4,2017,Non-Branded Search,Other,SN,Tempur-Pedic,206.84,47291,106,0,0.0
2017-10-13,10,2017,41,4,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,330.62999999999994,2590,64,0,0.0
2017-10-13,10,2017,41,4,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,3996.4300000000003,23585,520,0,0.0
2017-10-13,10,2017,41,4,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,1242.1099999999994,15748,333,0,0.0
2017-10-13,10,2017,41,4,2017,Remarketing,Mattress,DN,Tempur-Pedic,551.7999999999998,243590,458,0,0.0
2017-10-13,10,2017,41,4,2017,Remarketing,Pillow,DN,Tempur-Pedic,177.89,156723,263,0,0.0
2017-10-13,10,2017,41,4,2017,Shopping,Mattress,SN,Tempur-Pedic,3203.13,54545,364,0,0.0
2017-10-13,10,2017,41,4,2017,Shopping,Pillow,SN,Tempur-Pedic,988.76,29845,328,0,0.0
2017-10-13,10,2017,41,4,2017,YouTube,Mattress,YT,Tempur-Pedic,38.32,3404,6,1340,1347.0
2017-10-14,10,2017,41,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,13116.840000000006,35114,2987,0,0.0
2017-10-14,10,2017,41,5,2017,Branded Search,Other,SN,Tempur-Pedic,254.14,4174,65,0,0.0
2017-10-14,10,2017,41,5,2017,Branded Search,Pillow,SN,Tempur-Pedic,330.53000000000003,3402,215,0,0.0
2017-10-14,10,2017,41,5,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,190.28000000000003,204182,418,0,0.0
2017-10-14,10,2017,41,5,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,244.06,57440,228,0,0.0
2017-10-14,10,2017,41,5,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,742.7300000000001,6536,85,0,0.0
2017-10-14,10,2017,41,5,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1413.3300000000004,6569,123,0,0.0
2017-10-14,10,2017,41,5,2017,Non-Branded Search,Other,SN,Tempur-Pedic,254.79999999999993,44492,149,0,0.0
2017-10-14,10,2017,41,5,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,251.15000000000003,2940,62,0,0.0
2017-10-14,10,2017,41,5,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,4151.339999999999,30555,599,0,0.0
2017-10-14,10,2017,41,5,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,1262.1499999999996,14780,344,0,0.0
2017-10-14,10,2017,41,5,2017,Remarketing,Mattress,DN,Tempur-Pedic,641.4499999999996,275317,587,0,0.0
2017-10-14,10,2017,41,5,2017,Remarketing,Pillow,DN,Tempur-Pedic,187.61999999999998,266973,390,0,0.0
2017-10-14,10,2017,41,5,2017,Shopping,Mattress,SN,Tempur-Pedic,3202.4799999999996,48974,441,0,0.0
2017-10-14,10,2017,41,5,2017,Shopping,Pillow,SN,Tempur-Pedic,1009.28,25349,304,0,0.0
2017-10-14,10,2017,41,5,2017,YouTube,Mattress,YT,Tempur-Pedic,39.64,3715,1,1534,1531.0
2017-10-15,10,2017,41,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,12959.040000000006,36441,2990,0,0.0
2017-10-15,10,2017,41,6,2017,Branded Search,Other,SN,Tempur-Pedic,394.90000000000003,5131,97,0,0.0
2017-10-15,10,2017,41,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,349.24000000000007,3985,237,0,0.0
2017-10-15,10,2017,41,6,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,238.31000000000003,249329,536,0,0.0
2017-10-15,10,2017,41,6,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,195.29999999999998,66144,237,0,0.0
2017-10-15,10,2017,41,6,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,772.0599999999998,4912,83,0,0.0
2017-10-15,10,2017,41,6,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1411.7700000000004,5955,139,0,0.0
2017-10-15,10,2017,41,6,2017,Non-Branded Search,Other,SN,Tempur-Pedic,272.04,58782,164,0,0.0
2017-10-15,10,2017,41,6,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,370.99999999999994,3338,84,0,0.0
2017-10-15,10,2017,41,6,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,4116.09,26442,551,0,0.0
2017-10-15,10,2017,41,6,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,1319.29,17900,396,0,0.0
2017-10-15,10,2017,41,6,2017,Remarketing,Mattress,DN,Tempur-Pedic,574.2800000000002,301197,574,0,0.0
2017-10-15,10,2017,41,6,2017,Remarketing,Pillow,DN,Tempur-Pedic,180.63000000000005,222972,327,0,0.0
2017-10-15,10,2017,41,6,2017,Shopping,Mattress,SN,Tempur-Pedic,3250.3800000000006,54172,471,0,0.0
2017-10-15,10,2017,41,6,2017,Shopping,Pillow,SN,Tempur-Pedic,1010.6500000000001,27644,336,0,0.0
2017-10-15,10,2017,41,6,2017,YouTube,Mattress,YT,Tempur-Pedic,36.11,3478,5,1377,1380.0
2017-10-16,10,2017,41,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,12620.220000000001,38790,2987,0,0.0
2017-10-16,10,2017,41,7,2017,Branded Search,Other,SN,Tempur-Pedic,341.93,4471,87,0,0.0
2017-10-16,10,2017,41,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,342.04,3848,194,0,0.0
2017-10-16,10,2017,41,7,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,199.62000000000006,203724,391,0,0.0
2017-10-16,10,2017,41,7,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,218.93,63490,205,0,0.0
2017-10-16,10,2017,41,7,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,770.2500000000001,4880,73,0,0.0
2017-10-16,10,2017,41,7,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1439.72,7034,125,0,0.0
2017-10-16,10,2017,41,7,2017,Non-Branded Search,Other,SN,Tempur-Pedic,115.87,39752,78,0,0.0
2017-10-16,10,2017,41,7,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,331.71000000000004,3129,68,0,0.0
2017-10-16,10,2017,41,7,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,6126.0,31694,819,0,0.0
2017-10-16,10,2017,41,7,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,1141.85,14413,332,0,0.0
2017-10-16,10,2017,41,7,2017,Remarketing,Mattress,DN,Tempur-Pedic,575.6000000000003,268118,498,0,0.0
2017-10-16,10,2017,41,7,2017,Remarketing,Pillow,DN,Tempur-Pedic,180.41000000000003,202548,310,0,0.0
2017-10-16,10,2017,41,7,2017,Shopping,Mattress,SN,Tempur-Pedic,4571.63,73460,610,0,0.0
2017-10-16,10,2017,41,7,2017,Shopping,Pillow,SN,Tempur-Pedic,1020.1600000000001,21896,305,0,0.0
2017-10-16,10,2017,41,7,2017,YouTube,Mattress,YT,Tempur-Pedic,33.24999999999999,2870,2,1137,1145.0
2017-10-17,10,2017,42,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,11390.520000000002,38642,3111,0,0.0
2017-10-17,10,2017,42,1,2017,Branded Search,Other,SN,Tempur-Pedic,267.81,3762,70,0,0.0
2017-10-17,10,2017,42,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,298.68,3383,189,0,0.0
2017-10-17,10,2017,42,1,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,178.54,215755,348,0,0.0
2017-10-17,10,2017,42,1,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,201.97,57202,199,0,0.0
2017-10-17,10,2017,42,1,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,748.28,6047,80,0,0.0
2017-10-17,10,2017,42,1,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1412.0000000000002,7704,135,0,0.0
2017-10-17,10,2017,42,1,2017,Non-Branded Search,Other,SN,Tempur-Pedic,106.32000000000001,29679,48,0,0.0
2017-10-17,10,2017,42,1,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,287.15,2945,66,0,0.0
2017-10-17,10,2017,42,1,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,5894.39,36124,788,0,0.0
2017-10-17,10,2017,42,1,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,807.35,12006,259,0,0.0
2017-10-17,10,2017,42,1,2017,Remarketing,Mattress,DN,Tempur-Pedic,581.5900000000003,289470,476,0,0.0
2017-10-17,10,2017,42,1,2017,Remarketing,Pillow,DN,Tempur-Pedic,160.48000000000002,223853,304,0,0.0
2017-10-17,10,2017,42,1,2017,Shopping,Mattress,SN,Tempur-Pedic,1253.3099999999997,18447,162,0,0.0
2017-10-17,10,2017,42,1,2017,Shopping,Pillow,SN,Tempur-Pedic,258.23,7295,89,0,0.0
2017-10-17,10,2017,42,1,2017,YouTube,Mattress,YT,Tempur-Pedic,30.949999999999996,2573,1,1040,1042.0
2017-10-18,10,2017,42,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,10380.480000000003,37136,3052,0,0.0
2017-10-18,10,2017,42,2,2017,Branded Search,Other,SN,Tempur-Pedic,239.92,3431,66,0,0.0
2017-10-18,10,2017,42,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,254.36999999999998,3192,187,0,0.0
2017-10-18,10,2017,42,2,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,191.45,185312,351,0,0.0
2017-10-18,10,2017,42,2,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,175.78,55416,167,0,0.0
2017-10-18,10,2017,42,2,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,746.85,6117,86,0,0.0
2017-10-18,10,2017,42,2,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1321.5499999999997,7187,144,0,0.0
2017-10-18,10,2017,42,2,2017,Non-Branded Search,Other,SN,Tempur-Pedic,73.37,26134,49,0,0.0
2017-10-18,10,2017,42,2,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,380.07,2797,69,0,0.0
2017-10-18,10,2017,42,2,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,5004.790000000001,34595,720,0,0.0
2017-10-18,10,2017,42,2,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,748.89,10985,239,0,0.0
2017-10-18,10,2017,42,2,2017,Remarketing,Mattress,DN,Tempur-Pedic,508.2100000000001,268123,431,0,0.0
2017-10-18,10,2017,42,2,2017,Remarketing,Pillow,DN,Tempur-Pedic,188.15,249493,360,0,0.0
2017-10-18,10,2017,42,2,2017,YouTube,Mattress,YT,Tempur-Pedic,27.64,2259,1,909,920.0
2017-10-19,10,2017,42,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,10966.869999999997,36838,2943,0,0.0
2017-10-19,10,2017,42,3,2017,Branded Search,Other,SN,Tempur-Pedic,188.99999999999997,3186,44,0,0.0
2017-10-19,10,2017,42,3,2017,Branded Search,Pillow,SN,Tempur-Pedic,275.89000000000004,3124,169,0,0.0
2017-10-19,10,2017,42,3,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,236.17000000000002,206903,448,0,0.0
2017-10-19,10,2017,42,3,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,198.41,54552,178,0,0.0
2017-10-19,10,2017,42,3,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,717.03,6506,85,0,0.0
2017-10-19,10,2017,42,3,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1999.9,7832,180,0,0.0
2017-10-19,10,2017,42,3,2017,Non-Branded Search,Other,SN,Tempur-Pedic,53.800000000000004,23358,33,0,0.0
2017-10-19,10,2017,42,3,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,347.63000000000005,2712,60,0,0.0
2017-10-19,10,2017,42,3,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,8034.8,37886,939,0,0.0
2017-10-19,10,2017,42,3,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,830.99,10296,257,0,0.0
2017-10-19,10,2017,42,3,2017,Remarketing,Mattress,DN,Tempur-Pedic,541.2600000000001,246126,422,0,0.0
2017-10-19,10,2017,42,3,2017,Remarketing,Pillow,DN,Tempur-Pedic,204.69000000000003,450787,474,0,0.0
2017-10-19,10,2017,42,3,2017,YouTube,Mattress,YT,Tempur-Pedic,30.66,2397,2,967,978.0
2017-10-20,10,2017,42,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,11155.790000000003,39650,2864,0,0.0
2017-10-20,10,2017,42,4,2017,Branded Search,Other,SN,Tempur-Pedic,124.87,1865,33,0,0.0
2017-10-20,10,2017,42,4,2017,Branded Search,Pillow,SN,Tempur-Pedic,68.44999999999999,549,44,0,0.0
2017-10-20,10,2017,42,4,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,435.9099999999999,333490,724,0,0.0
2017-10-20,10,2017,42,4,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,206.82,53200,198,0,0.0
2017-10-20,10,2017,42,4,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,745.03,5508,90,0,0.0
2017-10-20,10,2017,42,4,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,2018.5299999999997,6614,177,0,0.0
2017-10-20,10,2017,42,4,2017,Non-Branded Search,Other,SN,Tempur-Pedic,142.67999999999998,32820,70,0,0.0
2017-10-20,10,2017,42,4,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,78.02,551,16,0,0.0
2017-10-20,10,2017,42,4,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,7719.719999999999,36661,861,0,0.0
2017-10-20,10,2017,42,4,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,200.61,1974,67,0,0.0
2017-10-20,10,2017,42,4,2017,Remarketing,Mattress,DN,Tempur-Pedic,515.0600000000001,250507,428,0,0.0
2017-10-20,10,2017,42,4,2017,Remarketing,Pillow,DN,Tempur-Pedic,331.6099999999999,516303,523,0,0.0
2017-10-20,10,2017,42,4,2017,Shopping,Mattress,SN,Tempur-Pedic,3053.6200000000003,57698,462,0,0.0
2017-10-20,10,2017,42,4,2017,Shopping,Pillow,SN,Tempur-Pedic,703.04,18394,222,0,0.0
2017-10-20,10,2017,42,4,2017,YouTube,Mattress,YT,Tempur-Pedic,29.240000000000002,2706,4,1035,1046.0
2017-10-21,10,2017,42,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,12279.130000000003,43853,3690,0,0.0
2017-10-21,10,2017,42,5,2017,Branded Search,Other,SN,Tempur-Pedic,105.73,1945,28,0,0.0
2017-10-21,10,2017,42,5,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1131.59,773685,1442,0,0.0
2017-10-21,10,2017,42,5,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,206.76000000000002,53923,204,0,0.0
2017-10-21,10,2017,42,5,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,1251.5299999999997,9899,159,0,0.0
2017-10-21,10,2017,42,5,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,2805.059999999999,11071,244,0,0.0
2017-10-21,10,2017,42,5,2017,Non-Branded Search,Other,SN,Tempur-Pedic,260.27000000000004,52972,119,0,0.0
2017-10-21,10,2017,42,5,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,7740.599999999999,43041,954,0,0.0
2017-10-21,10,2017,42,5,2017,Remarketing,Mattress,DN,Tempur-Pedic,508.2200000000001,248759,444,0,0.0
2017-10-21,10,2017,42,5,2017,Remarketing,Pillow,DN,Tempur-Pedic,441.5099999999998,558819,698,0,0.0
2017-10-21,10,2017,42,5,2017,Shopping,Mattress,SN,Tempur-Pedic,4540.090000000001,98998,675,0,0.0
2017-10-21,10,2017,42,5,2017,Shopping,Pillow,SN,Tempur-Pedic,1740.6799999999998,41485,518,0,0.0
2017-10-21,10,2017,42,5,2017,YouTube,Mattress,YT,Tempur-Pedic,35.86,3309,1,1341,1354.0
2017-10-22,10,2017,42,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,12541.980000000007,42188,3581,0,0.0
2017-10-22,10,2017,42,6,2017,Branded Search,Other,SN,Tempur-Pedic,136.18,1838,37,0,0.0
2017-10-22,10,2017,42,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,41.06999999999999,441,39,0,0.0
2017-10-22,10,2017,42,6,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2889.959999999999,1844441,3006,0,0.0
2017-10-22,10,2017,42,6,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,227.47,66212,248,0,0.0
2017-10-22,10,2017,42,6,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,1263.31,8434,151,0,0.0
2017-10-22,10,2017,42,6,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,2802.8999999999987,11029,237,0,0.0
2017-10-22,10,2017,42,6,2017,Non-Branded Search,Other,SN,Tempur-Pedic,276.3,64741,128,0,0.0
2017-10-22,10,2017,42,6,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,20.130000000000003,303,10,0,0.0
2017-10-22,10,2017,42,6,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,7568.769999999997,41136,973,0,0.0
2017-10-22,10,2017,42,6,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,635.12,7246,167,0,0.0
2017-10-22,10,2017,42,6,2017,Remarketing,Mattress,DN,Tempur-Pedic,640.27,321706,560,0,0.0
2017-10-22,10,2017,42,6,2017,Remarketing,Pillow,DN,Tempur-Pedic,554.5200000000002,440886,741,0,0.0
2017-10-22,10,2017,42,6,2017,Shopping,Mattress,SN,Tempur-Pedic,4524.51,88563,661,0,0.0
2017-10-22,10,2017,42,6,2017,Shopping,Pillow,SN,Tempur-Pedic,2279.45,50167,641,0,0.0
2017-10-22,10,2017,42,6,2017,YouTube,Mattress,YT,Tempur-Pedic,34.92,2982,0,1211,1216.0
2017-10-23,10,2017,42,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,11032.550000000001,41067,3030,0,0.0
2017-10-23,10,2017,42,7,2017,Branded Search,Other,SN,Tempur-Pedic,362.88,4188,91,0,0.0
2017-10-23,10,2017,42,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,494.25000000000017,4805,285,0,0.0
2017-10-23,10,2017,42,7,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2942.5099999999993,1997459,2976,0,0.0
2017-10-23,10,2017,42,7,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,223.47,64029,184,0,0.0
2017-10-23,10,2017,42,7,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,1074.36,7374,117,0,0.0
2017-10-23,10,2017,42,7,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,2033.7000000000003,8496,184,0,0.0
2017-10-23,10,2017,42,7,2017,Non-Branded Search,Other,SN,Tempur-Pedic,67.66,19798,35,0,0.0
2017-10-23,10,2017,42,7,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,496.0000000000001,3713,103,0,0.0
2017-10-23,10,2017,42,7,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,6145.05,36661,805,0,0.0
2017-10-23,10,2017,42,7,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,3994.379999999999,43891,954,0,0.0
2017-10-23,10,2017,42,7,2017,Remarketing,Mattress,DN,Tempur-Pedic,626.8900000000001,345838,571,0,0.0
2017-10-23,10,2017,42,7,2017,Remarketing,Pillow,DN,Tempur-Pedic,437.32000000000005,296413,517,0,0.0
2017-10-23,10,2017,42,7,2017,Shopping,Mattress,SN,Tempur-Pedic,4577.140000000001,85277,627,0,0.0
2017-10-23,10,2017,42,7,2017,Shopping,Pillow,SN,Tempur-Pedic,1985.17,50377,545,0,0.0
2017-10-23,10,2017,42,7,2017,YouTube,Mattress,YT,Tempur-Pedic,30.64,2514,4,1030,1030.0
2017-10-24,10,2017,43,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,9490.170000000006,38357,2916,0,0.0
2017-10-24,10,2017,43,1,2017,Branded Search,Other,SN,Tempur-Pedic,191.12,2772,55,0,0.0
2017-10-24,10,2017,43,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,531.08,4653,257,0,0.0
2017-10-24,10,2017,43,1,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1834.77,1124208,1772,0,0.0
2017-10-24,10,2017,43,1,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,234.63,54676,199,0,0.0
2017-10-24,10,2017,43,1,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,1059.3600000000001,7106,113,0,0.0
2017-10-24,10,2017,43,1,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1963.82,9769,194,0,0.0
2017-10-24,10,2017,43,1,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,476.88,3254,77,0,0.0
2017-10-24,10,2017,43,1,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,5720.12,33220,780,0,0.0
2017-10-24,10,2017,43,1,2017,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,2014.1700000000003,19034,396,0,0.0
2017-10-24,10,2017,43,1,2017,Remarketing,Mattress,DN,Tempur-Pedic,641.56,360948,580,0,0.0
2017-10-24,10,2017,43,1,2017,Remarketing,Pillow,DN,Tempur-Pedic,369.3099999999999,319638,472,0,0.0
2017-10-24,10,2017,43,1,2017,Shopping,Mattress,SN,Tempur-Pedic,4543.280000000001,99254,660,0,0.0
2017-10-24,10,2017,43,1,2017,Shopping,Pillow,SN,Tempur-Pedic,1006.53,22834,297,0,0.0
2017-10-24,10,2017,43,1,2017,YouTube,Mattress,YT,Tempur-Pedic,29.14,2227,1,935,934.0
2017-10-25,10,2017,43,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,8037.500000000001,34526,2697,0,0.0
2017-10-25,10,2017,43,2,2017,Branded Search,Other,SN,Tempur-Pedic,171.76,2464,47,0,0.0
2017-10-25,10,2017,43,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,402.81000000000006,4396,226,0,0.0
2017-10-25,10,2017,43,2,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,1830.68,981552,1743,0,0.0
2017-10-25,10,2017,43,2,2017,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,278.28999999999996,50061,192,0,0.0
2017-10-25,10,2017,43,2,2017,Mattress Firm,Mattress,SN,Tempur-Pedic,969.6800000000001,8725,121,0,0.0
2017-10-25,10,2017,43,2,2017,Non-Branded Search,Mattress,SN,Tempur-Pedic,1162.0099999999998,7376,109,0,0.0
2017-10-25,10,2017,43,2,2017,Non-Branded Search,Pillow,SN,Tempur-Pedic,478.40000000000015,3253,80,0,0.0
2017-10-25,10,2017,43,2,2017,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,2147.3300000000004,19140,364,0,0.0
